t,wall_t,phase,cmd_rot_dps,cmd_des_mmps,shaft_z_mm,shaft_angle_mod60,contact_area_mm2,n_contacts,max_depth_mm,frame_ms,net_fx_N,net_fy_N,net_fz_N,net_tx_Nm,net_ty_Nm,net_tz_Nm,applied_fz_N,applied_tz_Nm
15.9167,85.003,pull_out,0.0,-150.0,-71.355,48.46,358.189,70,1.3159,38.09,-0.045,-0.004,-0.0,-4e-05,0.00095,-1e-05,-120.0,0.0
15.9333,85.113,pull_out,0.0,-150.0,-71.355,48.46,358.189,66,1.3159,39.74,-0.016,-0.042,-0.0,-0.00083,0.00031,0.0,-120.0,0.0
15.95,85.2239,pull_out,0.0,-150.0,-71.355,48.46,358.189,69,1.3159,40.22,0.031,-0.037,-0.0,-0.00073,-0.00062,-1e-05,-120.0,0.0
15.9667,85.3343,pull_out,0.0,-150.0,-71.355,48.46,358.189,72,1.3159,39.8,0.04,0.004,-0.0,4e-05,-0.00083,-0.0,-120.0,0.0
15.9833,85.4643,pull_out,0.0,-150.0,-71.347,48.5,358.75,68,1.3233,60.48,0.011,0.046,0.001,0.00092,-0.00021,0.0,-120.0,0.0
16.0,85.586,pull_out,0.0,-150.0,-71.347,48.5,358.75,70,1.3233,49.78,-0.019,0.031,0.001,0.00062,0.00038,-0.0,-120.0,0.0
16.0167,85.6931,pull_out,0.0,-150.0,-71.347,48.5,358.75,69,1.3233,36.91,-0.043,-0.011,-0.001,-0.00018,0.00088,0.0,-120.0,0.0
16.0333,85.8008,pull_out,0.0,-150.0,-71.347,48.5,358.75,66,1.3233,37.9,-0.011,-0.046,-0.0,-0.00091,0.00021,0.0,-120.0,0.0
16.05,85.9061,pull_out,0.0,-150.0,-71.347,48.5,358.75,66,1.3233,36.26,0.009,-0.031,0.001,-0.00061,-0.00018,-0.0,-120.0,0.0
16.0667,86.0378,pull_out,0.0,-150.0,-71.347,48.5,359.63,70,1.3169,62.81,0.04,0.007,0.0,0.00012,-0.0008,1e-05,-120.0,0.0
16.0833,86.1512,pull_out,0.0,-150.0,-71.339,48.55,359.63,68,1.3169,43.41,0.018,0.062,0.001,0.00123,-0.00036,0.0,-120.0,0.0
16.1,86.2611,pull_out,0.0,-150.0,-71.339,48.55,359.63,69,1.3169,38.5,-0.006,0.031,0.0,0.00061,0.00012,0.0,-120.0,0.0
16.1167,86.3704,pull_out,0.0,-150.0,-71.339,48.55,359.63,72,1.3169,37.92,-0.044,-0.012,-0.001,-0.0002,0.00091,-0.0,-120.0,0.0
16.1333,86.4807,pull_out,0.0,-150.0,-71.339,48.55,359.63,73,1.3169,38.77,-0.02,-0.054,-0.0,-0.00108,0.00038,-0.0,-120.0,0.0
16.15,86.6109,pull_out,0.0,-150.0,-71.339,48.55,360.29,73,1.3124,59.89,0.022,-0.032,0.0,-0.00065,-0.00044,0.0,-120.0,0.0
16.1667,86.7183,pull_out,0.0,-150.0,-71.339,48.55,360.29,75,1.3124,36.59,0.027,0.007,-0.001,0.00011,-0.00057,0.0,-120.0,0.0
16.1833,86.8283,pull_out,0.0,-150.0,-71.33,48.59,360.29,69,1.3124,39.83,0.025,0.042,0.001,0.00084,-0.0005,1e-05,-120.0,0.0
16.2,86.9365,pull_out,0.0,-150.0,-71.33,48.59,360.29,69,1.3124,37.08,-0.014,0.038,0.0,0.00074,0.00026,-0.0,-120.0,0.0
16.2167,87.0441,pull_out,0.0,-150.0,-71.33,48.59,360.29,74,1.3124,36.53,-0.03,-0.004,0.0,-8e-05,0.00059,0.0,-120.0,0.0
16.2333,87.1804,pull_out,0.0,-150.0,-71.33,48.59,360.214,69,1.3119,63.11,-0.024,-0.04,-0.001,-0.00077,0.00048,1e-05,-120.0,0.0
16.25,87.2867,pull_out,0.0,-150.0,-71.33,48.59,360.214,71,1.3119,37.41,-0.005,-0.031,-0.0,-0.00061,0.0001,0.0,-120.0,0.0
16.2667,87.3945,pull_out,0.0,-150.0,-71.33,48.59,360.214,76,1.3119,36.19,0.034,-0.004,0.0,-9e-05,-0.00066,0.0,-120.0,0.0
16.2833,87.4985,pull_out,0.0,-150.0,-71.322,48.64,360.214,75,1.3119,31.78,0.03,0.031,-0.001,0.0006,-0.0006,1e-05,-120.0,0.0
16.3,87.6102,pull_out,0.0,-150.0,-71.322,48.64,360.214,73,1.3119,35.86,0.009,0.03,0.0,0.00058,-0.00019,-0.0,-120.0,0.0
16.3167,87.7421,pull_out,0.0,-150.0,-71.322,48.64,361.082,73,1.3398,60.39,-0.029,0.025,0.001,0.00049,0.00057,-0.0,-120.0,0.0
16.3333,87.8512,pull_out,0.0,-150.0,-71.322,48.64,361.082,73,1.3398,36.52,-0.032,-0.03,-0.0,-0.00058,0.00063,-1e-05,-120.0,0.0
16.35,87.9595,pull_out,0.0,-150.0,-71.322,48.64,361.082,72,1.3398,39.14,-0.01,-0.037,0.0,-0.00071,0.0002,-0.0,-120.0,0.0
16.3667,88.0694,pull_out,0.0,-150.0,-71.322,48.64,361.082,72,1.3398,39.42,0.021,-0.031,0.001,-0.00062,-0.0004,-1e-05,-120.0,0.0
16.3833,88.1825,pull_out,0.0,-150.0,-71.314,48.69,361.082,74,1.3398,39.44,0.046,0.014,0.0,0.00026,-0.00091,-0.0,-120.0,0.0
16.4,88.3144,pull_out,0.0,-150.0,-71.314,48.69,360.919,74,1.3246,62.83,-0.017,0.051,-0.0,0.00101,0.00034,-0.0,-120.0,0.0
16.4167,88.4222,pull_out,0.0,-150.0,-71.314,48.69,360.919,72,1.3246,37.48,-0.023,0.033,-0.0,0.00067,0.0005,-1e-05,-120.0,0.0
16.4333,88.5291,pull_out,0.0,-150.0,-71.314,48.69,360.919,73,1.3246,37.03,-0.012,-0.01,-0.0,-0.0002,0.00023,0.0,-120.0,0.0
16.45,88.6375,pull_out,0.0,-150.0,-71.314,48.69,360.919,70,1.3246,37.37,-0.0,-0.047,0.001,-0.00091,-0.0,-1e-05,-120.0,0.0
16.4667,88.7488,pull_out,0.0,-150.0,-71.314,48.69,360.919,69,1.3246,40.43,0.027,-0.036,0.0,-0.00072,-0.00054,0.0,-120.0,0.0
16.4833,88.878,pull_out,0.0,-150.0,-71.305,48.74,362.193,69,1.3312,58.81,0.016,0.005,-0.0,9e-05,-0.00031,1e-05,-120.0,0.0
16.5,88.9854,pull_out,0.0,-150.0,-71.305,48.74,362.193,68,1.3312,36.56,-0.017,0.049,-0.001,0.00096,0.00033,0.0,-120.0,0.0
16.5167,89.0928,pull_out,0.0,-150.0,-71.305,48.74,362.193,70,1.3312,38.83,-0.021,0.031,-0.001,0.00063,0.00045,2e-05,-120.0,0.0
16.5333,89.2028,pull_out,0.0,-150.0,-71.305,48.74,362.193,68,1.3312,38.66,-0.006,0.011,0.0,0.00021,0.0001,0.0,-120.0,0.0
16.55,89.3104,pull_out,0.0,-150.0,-71.305,48.74,362.193,68,1.3312,37.77,0.029,-0.056,0.001,-0.00111,-0.00058,2e-05,-120.0,0.0
16.5667,89.4435,pull_out,0.0,-150.0,-71.305,48.74,361.781,68,1.3205,62.33,0.014,-0.035,-0.0,-0.00071,-0.00032,1e-05,-120.0,0.0
16.5833,89.5537,pull_out,0.0,-150.0,-71.298,48.79,361.781,68,1.3205,38.04,-0.007,-0.019,0.001,-0.00037,0.00016,0.0,-120.0,0.0
16.6,89.6616,pull_out,0.0,-150.0,-71.298,48.79,361.781,69,1.3205,38.5,-0.035,0.042,-0.001,0.00086,0.00074,1e-05,-120.0,0.0
16.6167,89.7716,pull_out,0.0,-150.0,-71.298,48.79,361.781,70,1.3205,37.73,-0.004,0.044,-0.001,0.00086,0.00011,1e-05,-120.0,0.0
16.6333,89.8783,pull_out,0.0,-150.0,-71.298,48.79,361.781,72,1.3205,37.33,0.01,0.027,0.001,0.00053,-0.00022,-0.0,-120.0,0.0
16.65,90.0077,pull_out,0.0,-150.0,-71.298,48.79,361.716,73,1.3187,59.94,0.04,-0.026,0.001,-0.00051,-0.00081,1e-05,-120.0,0.0
16.6667,90.1176,pull_out,0.0,-150.0,-71.298,48.79,361.716,72,1.3187,40.75,0.003,-0.043,-0.0,-0.00088,-0.0001,-0.0,-120.0,0.0
16.6833,90.2252,pull_out,0.0,-150.0,-71.291,48.86,361.716,70,1.3187,37.65,-0.025,-0.016,0.001,-0.00031,0.00049,-0.0,-120.0,0.0
16.7,90.3341,pull_out,0.0,-150.0,-71.291,48.86,361.716,72,1.3187,38.52,-0.037,-0.007,0.001,-0.00014,0.00073,0.0,-120.0,0.0
16.7167,90.4433,pull_out,0.0,-150.0,-71.291,48.86,361.716,74,1.3187,37.71,-0.013,0.052,-0.001,0.00103,0.00026,1e-05,-120.0,0.0
16.7333,90.5769,pull_out,0.0,-150.0,-71.291,48.86,360.929,70,1.3192,63.62,0.047,0.035,0.0,0.00069,-0.00094,-0.0,-120.0,0.0
16.75,90.6859,pull_out,0.0,-150.0,-71.291,48.86,360.929,70,1.3192,37.95,0.034,-0.019,-0.0,-0.00041,-0.0007,-0.0,-120.0,0.0
16.7667,90.7939,pull_out,0.0,-150.0,-71.291,48.86,360.929,71,1.3192,38.46,-0.009,-0.044,-0.001,-0.00088,0.00015,-0.0,-120.0,0.0
16.7833,90.9023,pull_out,0.0,-150.0,-71.281,48.93,360.929,67,1.3192,38.24,-0.021,-0.017,0.0,-0.00033,0.00045,-0.0,-120.0,0.0
16.8,91.0075,pull_out,0.0,-150.0,-71.281,48.93,360.929,69,1.3192,36.7,-0.034,-0.009,0.001,-0.00017,0.0007,1e-05,-120.0,0.0
16.8167,91.1393,pull_out,0.0,-150.0,-71.281,48.93,360.286,71,1.3205,62.96,-0.038,0.048,0.002,0.00097,0.00077,0.0,-120.0,0.0
16.8333,91.2497,pull_out,0.0,-150.0,-71.281,48.93,360.286,70,1.3205,38.99,0.061,0.028,-0.002,0.00055,-0.00121,1e-05,-120.0,0.0
16.85,91.3581,pull_out,0.0,-150.0,-71.281,48.93,360.286,74,1.3205,37.52,0.039,-0.018,0.0,-0.00038,-0.00081,-0.0,-120.0,0.0
16.8667,91.4668,pull_out,0.0,-150.0,-71.281,48.93,360.286,72,1.3205,38.8,0.026,-0.026,0.001,-0.00051,-0.00055,-1e-05,-120.0,0.0
16.8833,91.5751,pull_out,0.0,-150.0,-71.27,49.0,360.286,69,1.3205,38.61,-0.05,-0.023,-0.001,-0.00045,0.00101,-0.0,-120.0,0.0
16.9,91.7059,pull_out,0.0,-150.0,-71.27,49.0,359.221,73,1.3392,61.12,-0.045,0.024,-0.0,0.00051,0.00095,0.0,-120.0,0.0
16.9167,91.8119,pull_out,0.0,-150.0,-71.27,49.0,359.221,74,1.3392,36.89,-0.013,0.018,-0.0,0.00038,0.0003,-1e-05,-120.0,0.0
16.9333,91.9211,pull_out,0.0,-150.0,-71.27,49.0,359.221,74,1.3392,39.02,0.052,0.016,-0.0,0.00031,-0.00105,-0.0,-120.0,0.0
16.95,92.0276,pull_out,0.0,-150.0,-71.27,49.0,359.221,74,1.3392,38.33,0.03,-0.018,0.0,-0.00038,-0.00065,-0.0,-120.0,0.0
16.9667,92.133,pull_out,0.0,-150.0,-71.27,49.0,359.221,74,1.3392,36.87,0.004,-0.031,0.001,-0.00059,-8e-05,-1e-05,-120.0,0.0
16.9833,92.2616,pull_out,0.0,-150.0,-71.259,49.07,358.825,71,1.3299,59.74,-0.042,-0.014,-0.0,-0.00029,0.00084,0.0,-120.0,0.0
17.0,92.3712,pull_out,0.0,-150.0,-71.259,49.07,358.825,73,1.3299,40.39,-0.031,0.028,-0.0,0.00057,0.00064,-0.0,-120.0,0.0
17.0167,92.483,pull_out,0.0,-150.0,-71.259,49.07,358.825,73,1.3299,38.42,0.003,0.038,-0.001,0.00078,-4e-05,-0.0,-120.0,0.0
17.0333,92.5891,pull_out,0.0,-150.0,-71.259,49.07,358.825,70,1.3299,36.35,0.035,0.021,0.001,0.00041,-0.00072,-1e-05,-120.0,0.0
17.05,92.6958,pull_out,0.0,-150.0,-71.259,49.07,358.825,74,1.3299,37.91,0.012,-0.03,-0.0,-0.0006,-0.00029,-0.0,-120.0,0.0
17.0667,92.8256,pull_out,0.0,-150.0,-71.259,49.07,358.979,76,1.3223,59.07,-0.0,-0.045,0.001,-0.00091,-3e-05,1e-05,-120.0,0.0
17.0833,92.9348,pull_out,0.0,-150.0,-71.248,49.13,358.979,73,1.3223,38.37,-0.009,-0.027,0.0,-0.00056,0.00016,-0.0,-120.0,0.0
17.1,93.0409,pull_out,0.0,-150.0,-71.248,49.13,358.979,74,1.3223,37.47,-0.031,0.002,0.001,4e-05,0.00063,1e-05,-120.0,0.0
17.1167,93.1524,pull_out,0.0,-150.0,-71.248,49.13,358.979,75,1.3223,40.92,0.005,0.057,-0.001,0.00114,-9e-05,1e-05,-120.0,0.0
17.1333,93.2613,pull_out,0.0,-150.0,-71.248,49.13,358.979,72,1.3223,38.95,0.012,0.033,0.0,0.00065,-0.00023,-0.0,-120.0,0.0
17.15,93.3951,pull_out,0.0,-150.0,-71.248,49.13,359.207,75,1.3158,63.22,0.027,0.016,-0.0,0.00033,-0.00053,-1e-05,-120.0,0.0
17.1667,93.5053,pull_out,0.0,-150.0,-71.248,49.13,359.207,76,1.3158,39.69,-0.0,-0.052,-0.001,-0.00102,1e-05,-0.0,-120.0,0.0
17.1833,93.6143,pull_out,0.0,-150.0,-71.236,49.2,359.207,73,1.3158,37.69,-0.01,-0.041,-0.001,-0.0008,0.0002,-0.0,-120.0,0.0
17.2,93.7203,pull_out,0.0,-150.0,-71.236,49.2,359.207,74,1.3158,35.43,-0.022,-0.014,-0.0,-0.00028,0.00044,1e-05,-120.0,0.0
17.2167,93.8289,pull_out,0.0,-150.0,-71.236,49.2,359.207,74,1.3158,38.78,-0.02,0.033,-0.0,0.00065,0.00039,0.0,-120.0,0.0
17.2333,93.9584,pull_out,0.0,-150.0,-71.236,49.2,365.287,73,1.3236,59.35,0.007,0.039,-0.0,0.00077,-0.00013,-1e-05,-120.0,0.0
17.25,94.0683,pull_out,0.0,-150.0,-71.236,49.2,365.287,73,1.3236,40.1,0.039,0.023,-0.0,0.00045,-0.00076,1e-05,-120.0,0.0
17.2667,94.1755,pull_out,0.0,-150.0,-71.236,49.2,365.287,77,1.3236,36.69,0.026,-0.008,0.0,-0.00014,-0.00051,-1e-05,-120.0,0.0
17.2833,94.2857,pull_out,0.0,-150.0,-71.226,49.26,365.287,73,1.3236,39.35,-0.019,-0.05,-0.001,-0.00097,0.00037,-1e-05,-120.0,0.0
17.3,94.3944,pull_out,0.0,-150.0,-71.226,49.26,365.287,74,1.3236,39.31,-0.032,-0.031,-0.0,-0.00061,0.00063,0.0,-120.0,0.0
17.3167,94.5302,pull_out,0.0,-150.0,-71.226,49.26,364.339,74,1.3463,63.98,-0.026,-0.013,0.001,-0.00027,0.00052,0.0,-120.0,0.0
17.3333,94.641,pull_out,0.0,-150.0,-71.226,49.26,364.339,75,1.3463,40.68,0.009,0.057,0.0,0.00112,-0.00017,1e-05,-120.0,0.0
17.35,94.7475,pull_out,0.0,-150.0,-71.226,49.26,364.339,73,1.3463,36.99,0.035,0.036,0.0,0.00071,-0.00069,1e-05,-120.0,0.0
17.3667,94.8593,pull_out,0.0,-150.0,-71.226,49.26,364.339,75,1.3463,41.41,0.027,0.016,0.001,0.00031,-0.00053,-0.0,-120.0,0.0
17.3833,94.9686,pull_out,0.0,-150.0,-71.217,49.33,364.339,76,1.3463,38.33,-0.005,-0.05,-0.0,-0.00099,0.00011,0.0,-120.0,0.0
17.4,95.0983,pull_out,0.0,-150.0,-71.217,49.33,364.186,76,1.3405,58.33,-0.032,-0.032,-0.0,-0.00063,0.00062,0.0,-120.0,0.0
17.4167,95.2088,pull_out,0.0,-150.0,-71.217,49.33,364.186,75,1.3405,41.58,-0.021,-0.019,0.0,-0.00038,0.00041,-0.0,-120.0,0.0
17.4333,95.3187,pull_out,0.0,-150.0,-71.217,49.33,364.186,78,1.3405,38.97,-0.014,0.024,-0.0,0.00046,0.00028,-0.0,-120.0,0.0
17.45,95.4238,pull_out,0.0,-150.0,-71.217,49.33,364.186,76,1.3405,36.82,0.039,0.041,-0.0,0.00081,-0.00078,0.0,-120.0,0.0
17.4667,95.5389,pull_out,0.0,-150.0,-71.217,49.33,364.186,75,1.3405,39.66,0.03,0.025,0.0,0.00049,-0.0006,-0.0,-120.0,0.0
17.4833,95.67,pull_out,0.0,-150.0,-71.207,49.39,363.351,77,1.3301,61.51,0.013,0.001,0.0,3e-05,-0.00026,-0.0,-120.0,0.0
17.5,95.7749,pull_out,0.0,-150.0,-71.207,49.39,363.351,76,1.3301,35.57,-0.035,-0.049,0.0,-0.00097,0.0007,0.0,-120.0,0.0
17.5167,95.8814,pull_out,0.0,-150.0,-71.207,49.39,363.351,77,1.3301,37.32,-0.027,-0.031,0.0,-0.00062,0.00054,0.0,-120.0,0.0
17.5333,95.9892,pull_out,0.0,-150.0,-71.207,49.39,363.351,74,1.3301,37.78,-0.015,-0.015,0.001,-0.0003,0.00029,-1e-05,-120.0,0.0
17.55,96.0951,pull_out,0.0,-150.0,-71.207,49.39,363.351,78,1.3301,36.53,-0.006,0.043,0.0,0.00083,0.00013,0.0,-120.0,0.0
17.5667,96.228,pull_out,0.0,-150.0,-71.207,49.39,363.193,75,1.3176,63.16,0.041,0.035,0.0,0.00069,-0.00081,-0.0,-120.0,0.0
17.5833,96.3359,pull_out,0.0,-150.0,-71.196,49.46,363.193,74,1.3176,37.81,0.03,0.023,0.0,0.00047,-0.0006,0.0,-120.0,0.0
17.6,96.4431,pull_out,0.0,-150.0,-71.196,49.46,363.193,78,1.3176,36.14,0.016,-0.023,0.0,-0.00046,-0.00031,-0.0,-120.0,0.0
17.6167,96.5572,pull_out,0.0,-150.0,-71.196,49.46,363.193,74,1.3176,39.59,-0.037,-0.046,-0.0,-0.00092,0.00073,0.0,-120.0,0.0
17.6333,96.6685,pull_out,0.0,-150.0,-71.196,49.46,363.193,73,1.3176,39.75,-0.033,-0.021,-0.0,-0.0004,0.00064,0.0,-120.0,0.0
17.65,96.7957,pull_out,0.0,-150.0,-71.196,49.46,364.37,75,1.3266,57.98,-0.026,0.023,0.001,0.00045,0.00052,1e-05,-120.0,0.0
17.6667,96.9027,pull_out,0.0,-150.0,-71.196,49.46,364.37,75,1.3266,38.13,0.016,0.038,-0.0,0.00074,-0.00031,0.0,-120.0,0.0
17.6833,97.0108,pull_out,0.0,-150.0,-71.184,49.53,364.37,73,1.3266,38.9,0.048,0.023,0.0,0.00045,-0.00096,0.0,-120.0,0.0
17.7,97.1158,pull_out,0.0,-150.0,-71.184,49.53,364.37,77,1.3266,36.08,0.027,-0.023,0.0,-0.00045,-0.00052,0.0,-120.0,0.0
17.7167,97.2238,pull_out,0.0,-150.0,-71.184,49.53,364.37,74,1.3266,38.43,-0.007,-0.034,-0.0,-0.00067,0.00014,-2e-05,-120.0,0.0
17.7333,97.3553,pull_out,0.0,-150.0,-71.184,49.53,365.292,77,1.3169,60.48,-0.05,-0.02,-0.0,-0.00039,0.00098,-1e-05,-120.0,0.0
17.75,97.4666,pull_out,0.0,-150.0,-71.184,49.53,365.292,77,1.3169,38.21,-0.034,0.019,0.001,0.00037,0.00066,-0.0,-120.0,0.0
17.7667,97.5766,pull_out,0.0,-150.0,-71.184,49.53,365.292,73,1.3169,37.74,0.003,0.044,0.001,0.00086,-7e-05,0.0,-120.0,0.0
17.7833,97.6862,pull_out,0.0,-150.0,-71.171,49.59,365.292,73,1.3169,39.0,0.053,-0.015,-0.001,-0.00029,-0.00103,-0.0,-120.0,0.0
17.8,97.794,pull_out,0.0,-150.0,-71.171,49.59,365.292,73,1.3169,37.09,0.032,-0.013,-0.0,-0.00025,-0.00063,-0.0,-120.0,0.0
17.8167,97.9199,pull_out,0.0,-150.0,-71.171,49.59,366.006,72,1.317,56.87,0.013,-0.015,0.0,-0.0003,-0.00026,-1e-05,-120.0,0.0
17.8333,98.0259,pull_out,0.0,-150.0,-71.171,49.59,366.006,73,1.317,36.79,-0.049,-0.009,-0.0,-0.00017,0.00095,-1e-05,-120.0,0.0
17.85,98.1348,pull_out,0.0,-150.0,-71.171,49.59,366.006,74,1.317,39.42,-0.032,0.024,-0.0,0.00048,0.00063,-1e-05,-120.0,0.0
17.8667,98.2413,pull_out,0.0,-150.0,-71.171,49.59,366.006,73,1.317,35.89,-0.019,0.021,0.0,0.00042,0.00037,-1e-05,-120.0,0.0
17.8833,98.3463,pull_out,0.0,-150.0,-71.158,49.65,366.006,75,1.317,35.78,0.029,0.011,-0.001,0.00021,-0.00057,1e-05,-120.0,0.0
17.9,98.4775,pull_out,0.0,-150.0,-71.158,49.65,366.601,75,1.3139,61.04,0.041,-0.028,0.0,-0.00057,-0.00081,0.0,-120.0,0.0
17.9167,98.588,pull_out,0.0,-150.0,-71.158,49.65,366.601,75,1.3139,39.77,0.013,-0.035,0.001,-0.00069,-0.00026,0.0,-120.0,0.0
17.9333,98.6956,pull_out,0.0,-150.0,-71.158,49.65,366.601,75,1.3139,38.55,-0.008,-0.018,0.0,-0.00035,0.00014,-1e-05,-120.0,0.0
17.95,98.8013,pull_out,0.0,-150.0,-71.158,49.65,366.601,74,1.3139,35.86,-0.032,0.038,-0.0,0.00074,0.00062,0.0,-120.0,0.0
17.9667,98.9081,pull_out,0.0,-150.0,-71.158,49.65,366.601,75,1.3139,37.59,-0.016,0.03,-0.0,0.00059,0.00031,0.0,-120.0,0.0
17.9833,99.0374,pull_out,0.0,-150.0,-71.145,49.71,367.012,75,1.3137,59.65,-0.01,0.026,-0.0,0.00053,0.00021,1e-05,-120.0,0.0
